Maschine,Alarmident,Alarmtext,Alarmgruppe,Startzeit,Endzeit
LSL_FT2_3,167.19,Fehler Zeitüberwachung Platte auf Band 1,Alarm,03.04.2018 15:01:39,03.04.2018 15:01:55
LSL_FT2_3,167.19,Fehler Zeitüberwachung Platte auf Band 1,Alarm,03.04.2018 14:55:29,03.04.2018 14:55:39
LSL_FT2_3,167.19,Fehler Zeitüberwachung Platte auf Band 1,Alarm,03.04.2018 13:40:25,03.04.2018 13:40:27
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:26:55,03.04.2018 14:45:16
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:26:29,03.04.2018 14:26:32
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:25:42,03.04.2018 14:25:45
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:22:43,03.04.2018 14:25:18
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:21:20,03.04.2018 14:22:18
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:07:08,03.04.2018 14:07:15
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:06:50,03.04.2018 14:06:54
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:01:02,03.04.2018 14:06:45
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:40:30,03.04.2018 13:40:31
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:37:46,03.04.2018 13:37:59
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:37:39,03.04.2018 13:37:42
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:37:31,03.04.2018 13:37:34
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:36:56,03.04.2018 13:37:25
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:36:15,03.04.2018 13:36:48
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:35:59,03.04.2018 13:36:09
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:35:44,03.04.2018 13:35:54
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 13:34:54,03.04.2018 13:35:38
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 03:00:07,03.04.2018 03:04:28
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 02:01:12,03.04.2018 02:01:44
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 01:37:11,03.04.2018 01:38:45
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 01:33:33,03.04.2018 01:36:35
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 01:32:56,03.04.2018 01:33:10
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 01:32:27,03.04.2018 01:32:33
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:59:45,03.04.2018 01:00:09
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:59:05,03.04.2018 00:59:22
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:58:36,03.04.2018 00:58:42
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:58:09,03.04.2018 00:58:12
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:56:13,03.04.2018 00:57:41
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:34:30,03.04.2018 00:35:14
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:33:58,03.04.2018 00:34:07
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 00:32:41,03.04.2018 00:33:32
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 19:32:29,04.04.2018 19:32:46
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 09:08:33,04.04.2018 09:09:55
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 08:53:55,04.04.2018 08:58:05
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 05:57:46,04.04.2018 05:58:13
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 05:57:19,04.04.2018 05:57:23
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:54:48,04.04.2018 04:59:38
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:53:53,04.04.2018 04:54:24
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:43:39,04.04.2018 04:44:07
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:38:12,04.04.2018 04:43:39
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:29:47,04.04.2018 04:33:53
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:23:04,04.04.2018 04:24:42
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:22:41,04.04.2018 04:22:41
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:22:02,04.04.2018 04:22:09
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:21:26,04.04.2018 04:21:34
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:20:52,04.04.2018 04:21:03
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:11:41,04.04.2018 04:20:52
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:05:16,04.04.2018 04:11:41
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:02:31,04.04.2018 04:03:10
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:01:50,04.04.2018 04:02:07
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:01:14,04.04.2018 04:01:26
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 04:00:45,04.04.2018 04:00:51
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:59:56,04.04.2018 04:00:22
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:58:24,04.04.2018 03:59:33
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:57:12,04.04.2018 03:58:00
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:56:45,04.04.2018 03:56:48
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:53:44,04.04.2018 03:54:03
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:53:14,04.04.2018 03:53:21
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:52:44,04.04.2018 03:52:50
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:50:44,04.04.2018 03:52:20
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 03:46:41,04.04.2018 03:50:21
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,04.04.2018 02:56:02,04.04.2018 03:46:18
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 22:23:49,03.04.2018 22:55:04
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 22:03:47,03.04.2018 22:16:26
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:35:08,03.04.2018 21:36:38
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:34:30,03.04.2018 21:34:45
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:33:31,03.04.2018 21:34:06
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:32:52,03.04.2018 21:33:08
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:32:24,03.04.2018 21:32:28
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:12:10,03.04.2018 21:32:00
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 21:11:24,03.04.2018 21:11:47
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:50:09,03.04.2018 19:50:11
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:48:44,03.04.2018 19:48:48
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:46:39,03.04.2018 19:46:47
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:41:20,03.04.2018 19:42:06
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:35:34,03.04.2018 19:35:43
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:34:43,03.04.2018 19:35:11
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:29:42,03.04.2018 19:30:59
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:26:23,03.04.2018 19:27:27
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:25:57,03.04.2018 19:25:59
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:25:30,03.04.2018 19:25:33
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:25:01,03.04.2018 19:25:06
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:24:35,03.04.2018 19:24:38
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:24:09,03.04.2018 19:24:12
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:23:42,03.04.2018 19:23:45
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:18:05,03.04.2018 19:22:21
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:11:46,03.04.2018 19:17:42
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 19:02:09,03.04.2018 19:11:21
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 16:45:50,03.04.2018 16:45:52
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 16:45:38,03.04.2018 16:45:42
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 16:41:47,03.04.2018 16:45:25
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:47:03,03.04.2018 14:47:09
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:46:01,03.04.2018 14:46:38
LSL_FT2_3,167.26,Fehler Zeitüberwachung Platte im Auslauf Seite 1,Alarm,03.04.2018 14:45:16,03.04.2018 14:45:38
LSL_FT2_3,167.9,Fehler NOT-AUS ausgelöst oder Steuerspannung fehlt!,Alarm,03.04.2018 14:33:33,03.04.2018 14:33:33
LSL_FT2_3,167.9,Fehler NOT-AUS ausgelöst oder Steuerspannung fehlt!,Alarm,04.04.2018 04:50:40,04.04.2018 04:51:32
LSL_SPRAY,110.-1176848787,Service Modus aktiv,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:06
LSL_SPRAY,110.1222164748,Störung Abluftstrom C2,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:06
LSL_SPRAY,110.1222361356,Störung Abluftstrom C1,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:06
LSL_SPRAY,110.-142837654,Störung Antrieb Zentrierung,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:06
LSL_SPRAY,110.1802077845,Türe / Haube nicht geschlossen,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:06
LSL_SPRAY,110.-486636651,Störung Analogmodul Hardware,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:06
LSL_BELTRON1,120.107,St?rung Gesamt-Abluft,Alarm,02.04.2018 21:58:15,06.04.2018 10:51:46
LSL_BELTRON1,120.107,St?rung Gesamt-Abluft,Alarm,08.04.2018 22:05:58,08.04.2018 22:06:23
LSL_BELTRON1,120.107,St?rung Gesamt-Abluft,Alarm,02.04.2018 00:00:00,02.04.2018 21:58:15
LSL_BELTRON1,120.121,St?rung Abluft Modul 3,Alarm,08.04.2018 22:24:12,08.04.2018 22:25:32
LSL_BELTRON1,120.121,St?rung Abluft Modul 3,Alarm,08.04.2018 22:28:10,08.04.2018 22:40:14
LSL_BELTRON1,120.121,St?rung Abluft Modul 3,Alarm,08.04.2018 22:40:14,09.04.2018 00:00:00
LSL_BELTRON1,120.121,St?rung Abluft Modul 3,Alarm,08.04.2018 22:26:43,08.04.2018 22:27:01
LSL_BELTRON1,120.122,St?rung Abluft Modul 4,Alarm,08.04.2018 22:24:12,08.04.2018 22:25:32
LSL_BELTRON1,120.122,St?rung Abluft Modul 4,Alarm,08.04.2018 22:40:14,09.04.2018 00:00:00
LSL_BELTRON1,120.123,St?rung Abluft Modul 5,Alarm,08.04.2018 22:38:53,08.04.2018 22:39:03
LSL_BELTRON1,120.123,St?rung Abluft Modul 5,Alarm,08.04.2018 22:28:10,08.04.2018 22:38:53
LSL_BELTRON1,120.123,St?rung Abluft Modul 5,Alarm,08.04.2018 22:26:43,08.04.2018 22:27:01
LSL_BELTRON1,120.123,St?rung Abluft Modul 5,Alarm,08.04.2018 22:24:12,08.04.2018 22:25:32
LSL_BELTRON1,120.123,St?rung Abluft Modul 5,Alarm,08.04.2018 22:21:51,08.04.2018 22:23:01
LSL_BELTRON1,120.123,St?rung Abluft Modul 5,Alarm,08.04.2018 22:40:14,09.04.2018 00:00:00
LSL_BELTRON1,120.125,St?rung Abluft Modul 7,Alarm,08.04.2018 22:40:14,09.04.2018 00:00:00
LSL_BELTRON1,120.125,St?rung Abluft Modul 7,Alarm,08.04.2018 22:24:12,08.04.2018 22:25:32
LSL_BELTRON1,120.126,St?rung Abluft Modul 8,Alarm,08.04.2018 22:40:14,09.04.2018 00:00:00
LSL_BELTRON1,120.126,St?rung Abluft Modul 8,Alarm,08.04.2018 22:26:43,08.04.2018 22:27:01
LSL_BELTRON1,120.126,St?rung Abluft Modul 8,Alarm,08.04.2018 22:24:12,08.04.2018 22:25:32
LSL_BELTRON1,120.81,Temperatur in Modul 1.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.82,Temperatur in Modul 1.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.83,Temperatur in Modul 2.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.84,Temperatur in Modul 2.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.85,Temperatur in Modul 3.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.86,Temperatur in Modul 3.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.87,Temperatur in Modul 4.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.88,Temperatur in Modul 4.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.89,Temperatur in Modul 5.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.90,Temperatur in Modul 5.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.91,Temperatur in Modul 6.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.92,Temperatur in Modul 6.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.93,Temperatur in Modul 7.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.94,Temperatur in Modul 7.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.95,Temperatur in Modul 8.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.96,Temperatur in Modul 8.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.97,Temperatur in Modul 9.1 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_BELTRON1,120.98,Temperatur in Modul 9.2 zu niedrig,Alarm,02.04.2018 00:00:00,06.04.2018 10:51:46
LSL_FT3_2,171.10,"Zeitüberwachung Sensor zwischen Einlauflifte und Puffer [88B3, 88B4]",Alarm,04.04.2018 15:12:37,04.04.2018 15:12:39
LSL_FT3_2,171.11,Zeitüberwachung LP Sensor auf Lift 1 Einlauf unten,Alarm,06.04.2018 23:24:53,06.04.2018 23:25:23
LSL_FT3_2,171.14,"Zeitüberwachung LP auf Lift 2, 89B3, 89B4 schaltet nicht!",Alarm,06.04.2018 23:30:54,06.04.2018 23:31:24
LSL_FT3_2,171.14,"Zeitüberwachung LP auf Lift 2, 89B3, 89B4 schaltet nicht!",Alarm,06.04.2018 23:30:29,06.04.2018 23:30:43
LSL_FT3_2,171.14,"Zeitüberwachung LP auf Lift 2, 89B3, 89B4 schaltet nicht!",Alarm,06.04.2018 23:28:10,06.04.2018 23:30:16
LSL_FT3_2,171.14,"Zeitüberwachung LP auf Lift 2, 89B3, 89B4 schaltet nicht!",Alarm,04.04.2018 15:12:04,04.04.2018 15:12:36
LSL_FT3_2,171.17,Keine Steuerspannung oder Not-Halt ausgelöst,Alarm,02.04.2018 00:00:00,09.04.2018 00:00:00
LSL_FT3_2,171.178,Unbekannter Alarm 178,Alarm,02.04.2018 21:46:00,02.04.2018 21:53:43
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:25:07,06.04.2018 01:25:22
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:25:06,06.04.2018 01:25:07
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:22:13,06.04.2018 01:22:18
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:21:54,06.04.2018 01:22:12
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,05.04.2018 16:34:46,05.04.2018 16:34:57
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,05.04.2018 16:34:07,05.04.2018 16:34:24
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,05.04.2018 16:32:45,05.04.2018 16:32:45
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,05.04.2018 16:32:07,05.04.2018 16:32:44
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,04.04.2018 19:11:12,04.04.2018 19:11:24
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,04.04.2018 19:10:42,04.04.2018 19:10:44
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,04.04.2018 19:03:24,04.04.2018 19:03:38
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,04.04.2018 19:02:59,04.04.2018 19:03:10
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,04.04.2018 15:12:46,04.04.2018 15:13:39
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:29:39,06.04.2018 01:30:17
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:30:45,06.04.2018 01:31:40
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 01:32:11,06.04.2018 01:32:29
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 16:21:08,06.04.2018 16:21:16
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 23:25:09,06.04.2018 23:25:20
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 23:27:21,06.04.2018 23:27:54
LSL_FT3_2,171.18,Türen nicht geschlossen,Alarm,06.04.2018 23:28:59,06.04.2018 23:30:01
